      279.16537     3547.13232      990.69188        0.72549
      281.42893     3575.89363      884.18073        0.00000
      283.69250     3604.65494     1130.38925        0.17647
      285.95606     3633.41625     1347.86054        0.31373
      288.21962     3662.17756     1504.57122        0.23529
      290.48319     3690.93887     1506.13223        0.35294
      292.74675     3719.70017     1440.11490        0.49020
      295.01032     3748.46148     1285.93906        0.45098
      297.27388     3777.22279     1135.81451        0.37255
      299.53745     3805.98410      985.47926        0.39216
      301.80101     3834.74541      887.57344        0.13725
      304.06457     3863.50672      813.37175        2.70588
      306.32814     3892.26803      774.34630        0.41176
      308.59170     3921.02934      796.41584        0.00000
      310.85527     3949.79065      836.65399        0.00000
      313.11883     3978.55196      927.34025        0.00000
      315.38239     4007.31327     1036.13045        0.00000
      317.64596     4036.07458     1157.80385        0.00000
      319.90952     4064.83589     1281.59030        0.00000
      322.17309     4093.59720     1395.97919        0.25490
      324.43665     4122.35851     1499.25559        0.58824
      326.70021     4151.11982     1572.82634        0.50980
      328.96378     4179.88113     1629.61440        0.43137
      331.22734     4208.64244     1665.05148        0.31373
      333.49091     4237.40375     1680.74380        0.29412
      335.75447     4266.16506     1688.44424        0.41176
      338.01804     4294.92637     1687.63003        0.43137
      340.28160     4323.68768     1687.90647        0.54902
      342.54516     4352.44899     1686.13899        0.33333
      344.80873     4381.21030     1689.27182        0.52941
      347.07229     4409.97161     1693.56495        0.54902
      349.33586     4438.73292     1702.80032        0.41176
      351.59942     4467.49423     1714.45563        0.52941
      353.86298     4496.25553     1731.25928        0.49020
      356.12655     4525.01684     1747.66624        0.43137
      358.39011     4553.77815     1764.46142        0.31373
      360.65368     4582.53946     1782.03155        0.56863
      362.91724     4611.30077     1794.21233        0.49020
      365.18081     4640.06208     1808.27255        0.50980
      367.44437     4668.82339     1819.10577        0.47059
      369.70793     4697.58470     1827.15072        0.62745
      371.97150     4726.34601     1836.46404        0.50980
      374.23506     4755.10732     1840.46905        0.41176
      376.49863     4783.86863     1845.82100        0.49020
      378.76219     4812.62994     1849.10831        0.54902
      381.02575     4841.39125     1848.15029        0.41176
      383.28932     4870.15256     1846.88005        0.50980
      385.55288     4898.91387     1845.64315        0.58824
      387.81645     4927.67518     1843.98164        0.41176
      390.08001     4956.43649     1842.29111        0.43137
      392.34358     4985.19780     1839.36435        0.84314
      394.60714     5013.95911     1836.84827        0.56863
      396.87070     5042.72042     1833.37770        0.47059
      399.13427     5071.48173     1831.16239        0.54902
      401.39783     5100.24304     1828.68870        0.58824
      403.66140     5129.00435     1825.97959        0.60784
      405.92496     5157.76566     1824.18864        0.64706
      408.18852     5186.52697     1821.83682        0.54902
      410.45209     5215.28828     1820.20389        0.39216
      412.71565     5244.04959     1818.70263        0.35294
      414.97922     5272.81090     1817.67109        0.33333
      417.24278     5301.57220     1817.31578        0.56863
      419.50635     5330.33351     1817.29688        0.45098
      421.76991     5359.09482     1817.94525        0.47059
      424.03347     5387.85613     1818.82396        0.52941
      426.29704     5416.61744     1819.86676        0.62745
      428.56060     5445.37875     1820.45710        0.43137
      430.82417     5474.14006     1820.67359        1.01961
      433.08773     5502.90137     1820.52816        0.54902
      435.35129     5531.66268     1819.85487        0.45098
      437.61486     5560.42399     1819.16366        0.76471
      439.87842     5589.18530     1818.08151        0.39216
      442.14199     5617.94661     1817.05591        0.68627
      444.40555     5646.70792     1815.94269        0.70588
      446.66912     5675.46923     1815.08263        0.72549
      448.93268     5704.23054     1814.65993        0.62745
      451.19624     5732.99185     1814.54069        0.68627
      453.45981     5761.75316     1814.77529        0.64706
      455.72337     5790.51447     1814.99182        0.60784
      457.98694     5819.27578     1814.53720        0.56863
      460.25050     5848.03709     1813.58350        0.60784
      462.51406     5876.79840     1811.64096        0.50980
      464.77763     5905.55971     1810.09703        0.66667
      467.04119     5934.32102     1808.46825        0.50980
      469.30476     5963.08233     1807.45590        0.72549
      471.56832     5991.84364     1806.78659        0.66667
      473.83189     6020.60495     1807.56455        0.54902
      476.09545     6049.36626     1810.43014        0.56863
      478.35901     6078.12756     1815.95498        0.60784
      480.62258     6106.88887     1824.36743        0.54902
      482.88614     6135.65018     1833.16627        0.64706
      485.14971     6164.41149     1823.19343        0.56863
      487.41327     6193.17280     1776.95351        0.58824
      489.67683     6221.93411     1668.81403        0.00000
      491.94040     6250.69542     1477.71023        0.00000
      494.20396     6279.45673     1137.99595        0.00000
      496.46753     6308.21804      755.89032        0.00000
      498.73109     6336.97935      251.85422        3.03922
      335.49850     3484.28512     2283.03544        0.17647
      338.26367     3513.00254     1248.84824        0.07843
      341.02884     3541.71996      979.31209        0.76471
      343.79402     3570.43739      832.05777        0.00000
      346.55919     3599.15481     1098.68068        0.09804
      349.32436     3627.87224     1326.18588        0.25490
      352.08954     3656.58966     1481.01675        0.37255
      354.85471     3685.30709     1473.46490        0.35294
      357.61989     3714.02451     1400.64436        0.47059
      360.38506     3742.74194     1244.74250        0.35294
      363.15023     3771.45936     1094.90507        0.41176
      365.91541     3800.17678      949.26078        0.39216
      368.68058     3828.89421      860.09672        0.00000
      371.44575     3857.61163      798.31441        3.64706
      374.21093     3886.32906      779.50109        0.17647
      376.97610     3915.04648      813.95922        0.00000
      379.74127     3943.76391      873.59172        0.00000
      382.50645     3972.48133      973.34091        0.00000
      385.27162     4001.19876     1088.48390        0.00000
      388.03679     4029.91618     1211.21878        0.00000
      390.80197     4058.63361     1331.48493        0.17647
      393.56714     4087.35103     1441.62120        0.58824
      396.33231     4116.06845     1543.62535        0.33333
      399.09749     4144.78588     1622.47954        0.25490
      401.86266     4173.50330     1692.85582        0.43137
      404.62783     4202.22073     1743.15872        0.45098
      407.39301     4230.93815     1780.07711        0.54902
      410.15818     4259.65558     1805.48067        0.43137
      412.92335     4288.37300     1821.81915        0.35294
      415.68853     4317.09043     1830.79211        0.45098
      418.45370     4345.80785     1837.54226        0.56863
      421.21887     4374.52527     1842.26444        0.52941
      423.98405     4403.24270     1846.48286        0.50980
      426.74922     4431.96012     1849.39743        0.47059
      429.51440     4460.67755     1850.61507        0.41176
      432.27957     4489.39497     1851.63828        0.52941
      435.04474     4518.11240     1852.50173        0.33333
      437.80992     4546.82982     1851.78843        0.37255
      440.57509     4575.54725     1850.83976        0.52941
      443.34026     4604.26467     1848.78226        0.39216
      446.10544     4632.98210     1846.75110        0.76471
      448.87061     4661.69952     1844.44105        0.54902
      451.63578     4690.41694     1841.11797        0.60784
      454.40096     4719.13437     1837.66780        0.60784
      457.16613     4747.85179     1834.29342        0.56863
      459.93130     4776.56922     1831.48410        0.58824
      462.69648     4805.28664     1829.08311        0.47059
      465.46165     4834.00407     1827.58319        0.49020
      468.22682     4862.72149     1826.18054        0.43137
      470.99200     4891.43892     1825.37889        0.58824
      473.75717     4920.15634     1825.31620        0.54902
      476.52234     4948.87376     1825.28895        0.47059
      479.28752     4977.59119     1825.32126        0.52941
      482.05269     5006.30861     1825.27384        0.37255
      484.81786     5035.02604     1825.24572        0.50980
      487.58304     5063.74346     1824.61382        0.58824
      490.34821     5092.46089     1823.76025        0.47059
      493.11339     5121.17831     1822.77686        0.49020
      495.87856     5149.89574     1821.48398        0.45098
      498.64373     5178.61316     1820.24880        0.50980
      501.40891     5207.33059     1818.91978        0.56863
      504.17408     5236.04801     1817.84468        0.56863
      506.93925     5264.76543     1817.10745        0.23529
      509.70443     5293.48286     1816.85978        0.37255
      512.46960     5322.20028     1816.73450        0.31373
      515.23477     5350.91771     1817.03655        0.72549
      517.99995     5379.63513     1817.22877        0.56863
      520.76512     5408.35256     1817.59144        0.47059
      523.53029     5437.06998     1817.59660        0.64706
      526.29547     5465.78741     1817.61270        0.80392
      529.06064     5494.50483     1817.65070        0.49020
      531.82581     5523.22225     1818.04075        0.47059
      534.59099     5551.93968     1818.29724        0.54902
      537.35616     5580.65710     1818.44954        0.49020
      540.12133     5609.37453     1817.78456        0.41176
      542.88651     5638.09195     1816.91623        0.62745
      545.65168     5666.80938     1815.86988        0.68627
      548.41685     5695.52680     1815.51525        0.92157
      551.18203     5724.24423     1815.60841        0.80392
      553.94720     5752.96165     1816.02433        0.66667
      556.71238     5781.67908     1816.73271        0.94118
      559.47755     5810.39650     1818.73198        0.50980
      562.24272     5839.11392     1820.53387        0.60784
      565.00790     5867.83135     1822.14745        0.54902
      567.77307     5896.54877     1822.30743        0.78431
      570.53824     5925.26620     1821.67977        0.58824
      573.30342     5953.98362     1820.34249        0.76471
      576.06859     5982.70105     1818.69834        0.58824
      578.83376     6011.41847     1815.75570        0.45098
      581.59894     6040.13590     1813.56710        0.72549
      584.36411     6068.85332     1812.67911        0.43137
      587.12928     6097.57075     1818.46256        0.60784
      589.89446     6126.28817     1828.13850        0.72549
      592.65963     6155.00559     1823.66436        0.58824
      595.42480     6183.72302     1783.16816        0.56863
      598.18998     6212.44044     1680.21556        0.07843
      600.95515     6241.15787     1486.66507        0.00000
      603.72032     6269.87529     1142.38215        0.00000
      606.48550     6298.59272      756.50568        0.00000
      609.25067     6327.31014      252.09857        3.76471
      396.25656     3477.89919     2294.14910        0.29412
      399.52250     3506.56398     1229.98178        0.13725
      402.78844     3535.22877      976.26917        0.78431
      406.05438     3563.89356      831.77068        0.00000
      409.32032     3592.55835     1086.59437        0.07843
      412.58626     3621.22314     1305.85481        0.23529
      415.85220     3649.88794     1457.88049        0.25490
      419.11814     3678.55273     1446.31988        0.27451
      422.38408     3707.21752     1367.49275        0.41176
      425.65002     3735.88231     1214.06042        0.37255
      428.91596     3764.54710     1065.92267        0.39216
